year,pop_bins_p,Type,Lc
2018,0.57,health,0.587272503442027
2018,0.58,ADI,0.7843573714729178
2018,0.58,claims,0.8568790188951809
2018,0.58,crime,0.8118341139469822
2018,0.58,health,0.597347173657621
2018,0.59,ADI,0.7912779795862036
2018,0.59,claims,0.8623920148605806
2018,0.59,crime,0.8186741755578313
2018,0.59,health,0.6072654773417505
2018,0.6,ADI,0.7980702137465281
2018,0.6,claims,0.867891488914568
2018,0.6,crime,0.8249811808966662
2018,0.6,health,0.617384955691915
2018,0.61,ADI,0.8047721549362954
2018,0.61,claims,0.873228136618632
2018,0.61,crime,0.8312418622888331
2018,0.61,health,0.6275014314351237
2018,0.62,ADI,0.8113894659482505
2018,0.62,claims,0.8783878726483847
2018,0.62,crime,0.8375346395583343
2018,0.62,health,0.6375594718275783
2018,0.63,ADI,0.8179104055790873
2018,0.63,claims,0.8834366163219612
2018,0.63,crime,0.8436758713451646
2018,0.63,health,0.6476281368292609
2018,0.64,ADI,0.8243229209121378
2018,0.64,claims,0.8883045044303979
2018,0.64,crime,0.8495975607133226
2018,0.64,health,0.6578919712830671
2018,0.65,ADI,0.8306459225580363
2018,0.65,claims,0.8931391511732794
2018,0.65,crime,0.8554246168761447
2018,0.65,health,0.6679580956173256
2018,0.66,ADI,0.8368841381694415
2018,0.66,claims,0.8977856179823392
2018,0.66,crime,0.8612733460283006
2018,0.66,health,0.6780027397633622
2018,0.67,ADI,0.8430428149212822
2018,0.67,claims,0.9023222192611741
2018,0.67,crime,0.8669721841244525
2018,0.67,health,0.6881282233274382
2018,0.68,ADI,0.8491013277794325
2018,0.68,claims,0.9066796552137955
2018,0.68,crime,0.8726314814232702
2018,0.68,health,0.6982308408846973
2018,0.69,ADI,0.8551024853789548
2018,0.69,claims,0.911121603112744
2018,0.69,crime,0.8780606479727483
2018,0.69,health,0.7082265194403787
2018,0.7,ADI,0.8610088821163966
2018,0.7,claims,0.915353397971826
2018,0.7,crime,0.8833850893142235
2018,0.7,health,0.7183778716182273
2018,0.71,ADI,0.8668231156031084
2018,0.71,claims,0.919461241976295
2018,0.71,crime,0.888735670597033
2018,0.71,health,0.7283370569509081
2018,0.72,ADI,0.8725559399500833
2018,0.72,claims,0.9235262665946249
2018,0.72,crime,0.893887224351837
2018,0.72,health,0.738299937799842
2018,0.73,ADI,0.8782290711882145
2018,0.73,claims,0.9275293157856485
2018,0.73,crime,0.8989605237253057
2018,0.73,health,0.74823371645828185
2018,0.74,ADI,0.8838147668282744
2018,0.74,claims,0.9313605240191403
2018,0.74,crime,0.9037848318854342
2018,0.74,health,0.7584786113912902
2018,0.75,ADI,0.889315312768252
2018,0.75,claims,0.9351387714329339
2018,0.75,crime,0.9086688648482312
2018,0.75,health,0.7683701225825839
2018,0.76,ADI,0.8947217212728732
2018,0.76,claims,0.9388922286758048
2018,0.76,crime,0.9132668474403538
2018,0.76,health,0.7782932766317956
2018,0.77,ADI,0.9000643324427163
2018,0.77,claims,0.9425166643472832
2018,0.77,crime,0.9178908045311438
2018,0.77,health,0.7881609979372091
2018,0.78,ADI,0.9053433540866894
2018,0.78,claims,0.9460757441136021
2018,0.78,crime,0.9223231790139286
2018,0.78,health,0.7981474377022574
2018,0.79,ADI,0.9105293292920735
2018,0.79,claims,0.9494855194414098
2018,0.79,crime,0.9267853331767143
2018,0.79,health,0.8079846709985816
2018,0.8,ADI,0.915644493612032
2018,0.8,claims,0.9529195215271646
2018,0.8,crime,0.931112651566163
2018,0.8,health,0.8176456743635802
2018,0.81,ADI,0.9206982503996555
2018,0.81,claims,0.9561067487296446
2018,0.81,crime,0.9355346031609476
2018,0.81,health,0.8274073805464791
2018,0.82,ADI,0.9256734554200278
2018,0.82,claims,0.9592038298560424
2018,0.82,crime,0.9399223081237312
2018,0.82,health,0.8370524469976356
2018,0.83,ADI,0.930570056720922
2018,0.83,claims,0.9623048548732687
2018,0.83,crime,0.9440421614091744
2018,0.83,health,0.8467139123021657
2018,0.84,ADI,0.935373663535454
2018,0.84,claims,0.9651805147002896
2018,0.84,crime,0.9481635036786177
2018,0.84,health,0.8564218025296271
2018,0.85,ADI,0.9401225127027092
2018,0.85,claims,0.9681029378042783
2018,0.85,crime,0.9520661307427217
2018,0.85,health,0.8660957402015119
2018,0.86,ADI,0.9448114089999856
2018,0.86,claims,0.970887324729266
2018,0.86,crime,0.9561199724041632
2018,0.86,health,0.8755749703608048
2018,0.87,ADI,0.949412973603645
2018,0.87,claims,0.9737049530198091
2018,0.87,crime,0.9597952812442612
2018,0.87,health,0.8851262630870357
2018,0.88,ADI,0.9539394152870363
2018,0.88,claims,0.976475254620409
2018,0.88,crime,0.9635688630283619
2018,0.88,health,0.8943033847926273
2018,0.89,ADI,0.9583805514136643
2018,0.89,claims,0.9790923078916692
2018,0.89,crime,0.9671050345857894
2018,0.89,health,0.903746814638217
2018,0.9,ADI,0.9627466165722512
2018,0.9,claims,0.9815842834823655
2018,0.9,crime,0.9706084484952162
2018,0.9,health,0.9131586016258886
2018,0.91,ADI,0.9670300776898798
2018,0.91,claims,0.984027242144192
2018,0.91,crime,0.9739651147593057
2018,0.91,health,0.9225084887163185
2018,0.92,ADI,0.9712234016936322
2018,0.92,claims,0.9863687864704261
2018,0.92,crime,0.9773714138233965
2018,0.92,health,0.9315962251225353
2018,0.93,ADI,0.9753185359883207
2018,0.93,claims,0.9885475044467369
2018,0.93,crime,0.9806058179568161
2018,0.93,health,0.940821157569653
2018,0.94,ADI,0.9792755812635956
2018,0.94,claims,0.990657486040035
2018,0.94,crime,0.9837474087542333
2018,0.94,health,0.9497026379749864
2018,0.95,ADI,0.9832219763323318
2018,0.95,claims,0.9927026751411491
2018,0.95,crime,0.9868752678103166
2018,0.95,health,0.9586887476842394
2018,0.96,ADI,0.9869874737465915
2018,0.96,claims,0.9945416550932251
2018,0.96,crime,0.9898280885250621
2018,0.96,health,0.9675376613525913
2018,0.97,ADI,0.9906196097940961
2018,0.97,claims,0.9962161184564513
2018,0.97,crime,0.9927125814184723
2018,0.97,health,0.9762262820034595
2018,0.98,ADI,0.9940689779069518
2018,0.98,claims,0.9977835333543299
2018,0.98,crime,0.9953780282212101
2018,0.98,health,0.9846275762656392
2018,0.99,ADI,0.9972641957252357
2018,0.99,claims,0.9991655853832645
2018,0.99,crime,0.9978882898026104
2018,0.99,health,0.9924955613385252
2018,1,ADI,1
2018,1,claims,1
2018,1,crime,1
2018,1,health,1
2019,0.01,ADI,0.04376186970886602
2019,0.01,claims,0.04096182401175452
2019,0.01,crime,0.07503488435636453
2019,0.01,health,0.01063403189493881
2019,0.02,ADI,0.07456049850961999
2019,0.02,claims,0.07803849090494801
2019,0.02,crime,0.10955656560753767
2019,0.02,health,0.02134809066502767
2019,0.03,ADI,0.10157051706549686
2019,0.03,claims,0.11061926659497759
2019,0.03,crime,0.1388337984015141
2019,0.03,health,0.03186067255973876
2019,0.04,ADI,0.12639636672824386
2019,0.04,claims,0.1410276056247943
2019,0.04,crime,0.16405711428729502
2019,0.04,health,0.042549790704780856
2019,0.05,ADI,0.14983169748911568
2019,0.05,claims,0.16866787569806907
2019,0.05,crime,0.18960186520569297
2019,0.05,health,0.05302376884941957
2019,0.06,ADI,0.17189401836065826
2019,0.06,claims,0.19573383364669544
2019,0.06,crime,0.2112286387413052
2019,0.06,health,0.06342704574392571
2019,0.07,ADI,0.1929565792113702
2019,0.07,claims,0.2220615806508782
2019,0.07,crime,0.23052102005218314
2019,0.07,health,0.07389755388855791
2019,0.08,ADI,0.21311515112299864
2019,0.08,claims,0.24739483048020577
2019,0.08,crime,0.24849422791610648
2019,0.08,health,0.08421559890790425
2019,0.09,ADI,0.23245645196083017
2019,0.09,claims,0.2708470193289565
2019,0.09,crime,0.26700067172115055
2019,0.09,health,0.09458764580235184
2019,0.1,ADI,0.2510995981566732
2019,0.1,claims,0.2933651181559473
2019,0.1,crime,0.2846896115388049
2019,0.1,health,0.10499005519685635
2019,0.11,ADI,0.26915704260737783
2019,0.11,claims,0.3154377142288605
2019,0.11,crime,0.301286452921987
2019,0.11,health,0.11511161146583428
2019,0.12,ADI,0.2866289231791845
2019,0.12,claims,0.3360254491782628
2019,0.12,crime,0.3184189062180198
2019,0.12,health,0.1254103546101444
2019,0.13,ADI,0.3035664801581528
2019,0.13,claims,0.3560695197498078
2019,0.13,crime,0.3346289733460097
2019,0.13,health,0.13569348275442528
2019,0.14,ADI,0.31999255338479543
2019,0.14,claims,0.37560412705223306
2019,0.14,crime,0.3502443686924315
2019,0.14,health,0.1455665002729372
2019,0.15,ADI,0.33602795964122056
2019,0.15,claims,0.3946799064932804
2019,0.15,crime,0.36514731194438327
2019,0.15,health,0.1556264640417996
2019,0.16,ADI,0.35153846316457615
2019,0.16,claims,0.412943298559245
2019,0.16,crime,0.37972474706932374
2019,0.16,health,0.16560856968551607
2019,0.17,ADI,0.3667363779652616
2019,0.17,claims,0.4305506511757853
2019,0.17,crime,0.39420595533919883
2019,0.17,health,0.17584008157970016
2019,0.18,ADI,0.38151867200619555
2019,0.18,claims,0.44772538197530504
2019,0.18,crime,0.4082073870318784
2019,0.18,health,0.1857794628483365
2019,0.19,ADI,0.39592380996848286
2019,0.19,claims,0.4644150788690893
2019,0.19,crime,0.4217320969681582
2019,0.19,health,0.19573229036699805
2019,0.2,ADI,0.4099878208963125
2019,0.2,claims,0.48044385044077237
2019,0.2,crime,0.43536745930214993
2019,0.2,health,0.20554740226040139
2019,0.21,ADI,0.4237435169549281
2019,0.21,claims,0.4961426035216482
2019,0.21,crime,0.4482516751449258
2019,0.21,health,0.21567307915438702
2019,0.22,ADI,0.4371890139723758
2019,0.22,claims,0.5113856379328494
2019,0.22,crime,0.46110245767121505
2019,0.22,health,0.225490142922794
2019,0.23,ADI,0.4503741735723101
2019,0.23,claims,0.5258322750977286
2019,0.23,crime,0.4743391658913645
2019,0.23,health,0.2355297204416182
2019,0.24,ADI,0.4632249156281586
2019,0.24,claims,0.5400235143726828
2019,0.24,crime,0.48696236426837214
2019,0.24,health,0.24539861733512242
2019,0.25,ADI,0.4757806698847098
2019,0.25,claims,0.5539882268235299
2019,0.25,crime,0.498951857042533
2019,0.25,health,0.2552382361035717
2019,0.26,ADI,0.48812723509898015
2019,0.26,claims,0.567293790633249
2019,0.26,crime,0.511378698327282
2019,0.26,health,0.26514096549713934
2019,0.27,ADI,0.5001901175456758
2019,0.27,claims,0.5801223156016131
2019,0.27,crime,0.5235211018534955
2019,0.27,health,0.27523302676606193
2019,0.28,ADI,0.5120838840706681
2019,0.28,claims,0.5926225987601432
2019,0.28,crime,0.5357532831686502
2019,0.28,health,0.28521361428477554
2019,0.29,ADI,0.523700631363044
2019,0.29,claims,0.6050993408957759
2019,0.29,crime,0.5471172165287528
2019,0.29,health,0.29505388367822605
2019,0.3,ADI,0.5350483097093403
2019,0.3,claims,0.617038637036958
2019,0.3,crime,0.5584870898181805
2019,0.3,health,0.3049288530717416
2019,0.31,ADI,0.546207249172366
2019,0.31,claims,0.6288073718046948
2019,0.31,crime,0.5693070953643773
2019,0.31,health,0.31503219184068537
2019,0.32,ADI,0.5571350788608682
2019,0.32,claims,0.640079524240369
2019,0.32,crime,0.5803838755696816
2019,0.32,health,0.324929065609242
2019,0.33,ADI,0.5678415872779239
2019,0.33,claims,0.6511096038934187
2019,0.33,crime,0.5910124456793463
2019,0.33,health,0.3349452206280223
2019,0.34,ADI,0.5783778308879386
2019,0.34,claims,0.6619029408067642
2019,0.34,crime,0.6015505591510042
2019,0.34,health,0.3448514200215964
2019,0.35,ADI,0.588666466729981
2019,0.35,claims,0.6724728600877059
2019,0.35,crime,0.6117025772165355
2019,0.35,health,0.3546279281649274
2019,0.36,ADI,0.5988635593883187
2019,0.36,claims,0.682923297573187
2019,0.36,crime,0.6214724032580682
2019,0.36,health,0.36475252068391095
2019,0.37,ADI,0.6088333106160406
2019,0.37,claims,0.6929895277981726
2019,0.37,crime,0.631169931874102
2019,0.37,health,0.3748346057028149
2019,0.38,ADI,0.6186575670046013
2019,0.38,claims,0.7027221861704042
2019,0.38,crime,0.64120518790033
2019,0.38,health,0.3846128488461491
2019,0.39,ADI,0.6282693715165222
2019,0.39,claims,0.71217412894884
2019,0.39,crime,0.650847050892975
2019,0.39,health,0.39457652011483096
2019,0.4,ADI,0.6377307639600368
2019,0.4,claims,0.7213977682221953
2019,0.4,crime,0.6603407550770273
2019,0.4,health,0.40457706013358197
2019,0.41,ADI,0.6470130681571171
2019,0.41,claims,0.7302634062794124
2019,0.41,crime,0.6698096812701809
2019,0.41,health,0.41463810827744646
2019,0.42,ADI,0.6561352636935414
2019,0.42,claims,0.7392520794940368
2019,0.42,crime,0.6786219907045198
2019,0.42,health,0.4244822814209043
2019,0.43,ADI,0.66511963894486
2019,0.43,claims,0.7474585689101262
2019,0.43,crime,0.6883266472357435
2019,0.43,health,0.4344453020645849
2019,0.44,ADI,0.6739124720326842
2019,0.44,claims,0.755672165050109
2019,0.44,crime,0.6972725202237622
2019,0.44,health,0.4444566858333563
2019,0.45,ADI,0.6826143134017658
2019,0.45,claims,0.7637800486721753
2019,0.45,crime,0.706061069940801
2019,0.45,health,0.45449778147718334
2019,0.46,ADI,0.6910998885948866
2019,0.46,claims,0.7716791722798682
2019,0.46,crime,0.7142613969423959
2019,0.46,health,0.46477960837146176
2019,0.47,ADI,0.6994890952858845
2019,0.47,claims,0.7793748659161078
2019,0.47,crime,0.7227084855793791
2019,0.47,health,0.47478795589022743
2019,0.48,ADI,0.7077355644625317
2019,0.48,claims,0.7868968889871986
2019,0.48,crime,0.7310007966293787
2019,0.48,health,0.4847444702838959
2019,0.49,ADI,0.715841823672571
2019,0.49,claims,0.7941124345903795
2019,0.49,crime,0.7391600532624977
2019,0.49,health,0.4949575478030454
2019,0.5,ADI,0.7238129739669016
2019,0.5,claims,0.8011503120962215
2019,0.5,crime,0.7473283046457375
2019,0.5,health,0.5049552684467912
2019,0.51,ADI,0.7316318739762857
2019,0.51,claims,0.8080296208251884
2019,0.51,crime,0.7551357477505488
2019,0.51,health,0.51508268034078
2019,0.52,ADI,0.7393951219799136
2019,0.52,claims,0.8147654625655539
2019,0.52,crime,0.7630485821728126
2019,0.52,health,0.5251630303596807
2019,0.53,ADI,0.7470008807814552
2019,0.53,claims,0.8214195769811437
2019,0.53,crime,0.7705042117493159
2019,0.53,health,0.5352839360036574
2019,0.54,ADI,0.7545076516223043
2019,0.54,claims,0.8280306068831286
2019,0.54,crime,0.7776881319872662
2019,0.54,health,0.5453900941476064
2019,0.55,ADI,0.7618647916367765
2019,0.55,claims,0.8344204400039265
2019,0.55,crime,0.7848313212812733
2019,0.55,health,0.5553821760413415
2019,0.56,ADI,0.7691261146140881
2019,0.56,claims,0.8404260658642287
2019,0.56,crime,0.792184274936587
2019,0.56,health,0.565592000435485
2019,0.57,ADI,0.7762729626563553
2019,0.57,claims,0.846477885429839
2019,0.57,crime,0.7990560943165738
2019,0.57,health,0.5757636548295568
2019,0.58,ADI,0.7833277620053692
2019,0.58,claims,0.8523133940869392
2019,0.58,crime,0.8058822610968911
2019,0.58,health,0.5860873385989137
2019,0.59,ADI,0.7902798969606101
2019,0.59,claims,0.8579796738813239
2019,0.59,crime,0.812823323081581
2019,0.59,health,0.5961928461178616
2019,0.6,ADI,0.7971160864075744
2019,0.6,claims,0.8636295193767047
2019,0.6,crime,0.81935520879191
2019,0.6,health,0.6063141855118391
2019,0.61,ADI,0.8038382145182158
2019,0.61,claims,0.8690235228119174
2019,0.61,crime,0.8259778905647787
2019,0.61,health,0.6164058130307609
2019,0.62,ADI,0.8104606653369621
2019,0.62,claims,0.8742727267477988
2019,0.62,crime,0.8321993725398086
2019,0.62,health,0.6268932374254248
2019,0.63,ADI,0.8169713525900609
2019,0.63,claims,0.879382461227269
2019,0.63,crime,0.8385141962613746
2019,0.63,health,0.6370744343195146
2019,0.64,ADI,0.8234142556082378
2019,0.64,claims,0.884389592380526
2019,0.64,crime,0.8445364360356165
2019,0.64,health,0.6475601237141753
2019,0.65,ADI,0.8297518747740718
2019,0.65,claims,0.889294564377813
2019,0.65,crime,0.8504203603127186
2019,0.65,health,0.6579751118587034
2019,0.66,ADI,0.8360253401826507
2019,0.66,claims,0.8941768836926892
2019,0.66,crime,0.8564169735347298
2019,0.66,health,0.6679986406274975
2019,0.67,ADI,0.8421974739044482
2019,0.67,claims,0.8987265194952982
2019,0.67,crime,0.8623849053837144
2019,0.67,health,0.6783928087719865
2019,0.68,ADI,0.8482771453342709
2019,0.68,claims,0.9033356741105157
2019,0.68,crime,0.8678547317307291
2019,0.68,health,0.6888418462915784
2019,0.69,ADI,0.8542859535164669
2019,0.69,claims,0.9078471112721969
2019,0.69,crime,0.8733432264270511
2019,0.69,health,0.699171168810946
2019,0.7,ADI,0.8602133287059296
2019,0.7,claims,0.9122017563379763
2019,0.7,crime,0.8788139013353979
2019,0.7,health,0.7095217450803533
2019,0.71,ADI,0.8660431865079318
2019,0.71,claims,0.9165488505096188
2019,0.71,crime,0.8841922527708073
2019,0.71,health,0.7195485269741535
2019,0.72,ADI,0.8718128427182407
2019,0.72,claims,0.9206956239015115
2019,0.72,crime,0.8895166357054922
2019,0.72,health,0.7298492219934672
2019,0.73,ADI,0.877495229598301
2019,0.73,claims,0.924847283166081
2019,0.73,crime,0.8946448312601849
2019,0.73,health,0.7399768507624566
2019,0.74,ADI,0.8830900714156317
2019,0.74,claims,0.9288954507639506
2019,0.74,crime,0.899645912327322
2019,0.74,health,0.7501064314064496
2019,0.75,ADI,0.8886064213866935
2019,0.75,claims,0.9326118231900395
2019,0.75,crime,0.9046456356963277
2019,0.75,health,0.76067735267627
2019,0.76,ADI,0.894043222536976
2019,0.76,claims,0.9364192505160148
2019,0.76,crime,0.9094603726949255
2019,0.76,health,0.770886960195413
2019,0.77,ADI,0.8994066328918887
2019,0.77,claims,0.9400969801309325
2019,0.77,crime,0.9144146131765283
2019,0.77,health,0.7808885845891661
2019,0.78,ADI,0.9046930679291783
2019,0.78,claims,0.9437067516986181
2019,0.78,crime,0.9192856946475806
2019,0.78,health,0.7907991214827483
2019,0.79,ADI,0.9099085937634276
2019,0.79,claims,0.9472219150044706
2019,0.79,crime,0.9239670378047651
2019,0.79,health,0.8008484583765909
2019,0.8,ADI,0.9150602875283166
2019,0.8,claims,0.9506891079240416
2019,0.8,crime,0.9284691648086002
2019,0.8,health,0.8109426883955175
2019,0.81,ADI,0.920131789096637
2019,0.81,claims,0.954023938111095
2019,0.81,crime,0.9330792288138844
2019,0.81,health,0.8208436827890819
2019,0.82,ADI,0.9251260396148532
2019,0.82,claims,0.9572983611450531
2019,0.82,crime,0.937477152486132
2019,0.82,health,0.8307986790577475
2019,0.83,ADI,0.9300406494014629
2019,0.83,claims,0.960480396768395
2019,0.83,crime,0.9417601809540069
2019,0.83,health,0.8407502053264067
2019,0.84,ADI,0.9349022266408863
2019,0.84,claims,0.9636722041370904
2019,0.84,crime,0.9458814736319748
2019,0.84,health,0.8506342834699393
2019,0.85,ADI,0.9396730878940481
2019,0.85,claims,0.9667072194098842
2019,0.85,crime,0.9498313569208493
2019,0.85,health,0.8606920784887977
2019,0.86,ADI,0.9443931684152854
2019,0.86,claims,0.9696063185882138
2019,0.86,crime,0.9538148432384767
2019,0.86,health,0.8707991041327483
2019,0.87,ADI,0.9490261634279282
2019,0.87,claims,0.972466774955372
2019,0.87,crime,0.9577292566636673
2019,0.87,health,0.8806777604012708
2019,0.88,ADI,0.9535794717535511
2019,0.88,claims,0.975289921022089
2019,0.88,crime,0.9615406547431354
2019,0.88,health,0.8904030860445058
2019,0.89,ADI,0.9580488195386977
2019,0.89,claims,0.9778883169456722
2019,0.89,crime,0.9654608383853847
2019,0.89,health,0.900141857937766
2019,0.9,ADI,0.9624354935349465
2019,0.9,claims,0.980467169378548
2019,0.9,crime,0.9691622629162066
2019,0.9,health,0.9098177360809082
2019,0.91,ADI,0.9667260747615535
2019,0.91,claims,0.9830198157670664
2019,0.91,crime,0.9727038184920522
2019,0.91,health,0.9193084029737033
2019,0.92,ADI,0.9709330630909924
2019,0.92,claims,0.9854058983143296
2019,0.92,crime,0.9762913660921001
2019,0.92,health,0.9287524417414108
2019,0.93,ADI,0.9750383061349283
2019,0.93,claims,0.9876867125139192
2019,0.93,crime,0.9797142927937117
2019,0.93,health,0.9381836848840944
2019,0.94,ADI,0.979056050071548
2019,0.94,claims,0.9899195563272273
2019,0.94,crime,0.9829754837054162
2019,0.94,health,0.9475257924016108
2019,0.95,ADI,0.982956286015832
2019,0.95,claims,0.9919636277871128
2019,0.95,crime,0.9862317529613942
2019,0.95,health,0.9567804992939635
2019,0.96,ADI,0.9867597398592717
2019,0.96,claims,0.9939672797548535
2019,0.96,crime,0.9893144065688151
2019,0.96,health,0.9658990086860606
2019,0.97,ADI,0.9904298310927159
2019,0.97,claims,0.9958594449915141
2019,0.97,crime,0.9921557293333736
2019,0.97,health,0.9749687212030663
2019,0.98,ADI,0.9939400434425715
2019,0.98,claims,0.9975850463869194
2019,0.98,crime,0.9950114776405786
2019,0.98,health,0.9836721318443853
2019,0.99,ADI,0.9971944220054373
2019,0.99,claims,0.9990365947421792
2019,0.99,crime,0.9977122786485337
2019,0.99,health,0.9920352656100662
2019,1,ADI,1
2019,1,claims,1
2019,1,crime,1
2019,1,health,1
2020,0.01,ADI,0.03254671726211785
2020,0.01,claims,0.03354611440914339
2020,0.01,crime,0.047614637854272994
2020,0.01,health,0.010604612199662912
2020,0.02,ADI,0.058313852891339106
2020,0.02,claims,0.06182798826714742
2020,0.02,crime,0.07677723965685743
2020,0.02,health,0.02097695102619138
2020,0.03,ADI,0.08175696880742703
2020,0.03,claims,0.08750748890303185
2020,0.03,crime,0.10279022695189488
2020,0.03,health,0.031248083594365317
2020,0.04,ADI,0.10371378368058042
2020,0.04,claims,0.111841017696094
2020,0.04,crime,0.12541904658486264
2020,0.04,health,0.041581543185011054
2020,0.05,ADI,0.12474051931934799
2020,0.05,claims,0.13487226220084728
2020,0.05,crime,0.1478324248018243
2020,0.05,health,0.05185948963988609
2020,0.06,ADI,0.14489287248514354
2020,0.06,claims,0.15708639576138517
2020,0.06,crime,0.1681940710174829
2020,0.06,health,0.06235968904627631
2020,0.07,ADI,0.1643107264743085
2020,0.07,claims,0.17847222206976704
2020,0.07,crime,0.18791304158974917
2020,0.07,health,0.07244764830725017
2020,0.08,ADI,0.18313127968306245
2020,0.08,claims,0.1991878066498605
2020,0.08,crime,0.20676277554566186
2020,0.08,health,0.0825849080425908
2020,0.09,ADI,0.20142201260113124
2020,0.09,claims,0.21909352495558249
2020,0.09,crime,0.22593045933326095
2020,0.09,health,0.09249270012285037
2020,0.1,ADI,0.21917152931910933
2020,0.1,claims,0.2384789442452404
2020,0.1,crime,0.24372296666304702
2020,0.1,health,0.10272575508887112
2020,0.11,ADI,0.236465090331973
2020,0.11,claims,0.2573987288458385
2020,0.11,crime,0.260898686067977
2020,0.11,health,0.11273254893472898
2020,0.12,ADI,0.2533601525023269
2020,0.12,claims,0.2754539828450609
2020,0.12,crime,0.2791597784775763
2020,0.12,health,0.12275637749733957
2020,0.13,ADI,0.2697839848690962
2020,0.13,claims,0.2933909072368324
2020,0.13,crime,0.295103138234336
2020,0.13,health,0.13282810367529024
2020,0.14,ADI,0.2859280506431827
2020,0.14,claims,0.31087492999563343
2020,0.14,crime,0.3112242371593007
2020,0.14,health,0.14288259472805578
2020,0.15,ADI,0.3016862962697788
2020,0.15,claims,0.3280454561320971
2020,0.15,crime,0.3266858073623629
2020,0.15,health,0.15253687014134806
2020,0.16,ADI,0.3170706844705377
2020,0.16,claims,0.34471236794668275
2020,0.16,crime,0.34157176674991857
2020,0.16,health,0.16264226493593945
2020,0.17,ADI,0.33221477411040307
2020,0.17,claims,0.36077050795892845
2020,0.17,crime,0.35747864046041916
2020,0.17,health,0.1727344327739934
2020,0.18,ADI,0.3470161511658433
2020,0.18,claims,0.37687804344738274
2020,0.18,crime,0.3713301335649908
2020,0.18,health,0.18266968080948975
2020,0.19,ADI,0.36154647263788453
2020,0.19,claims,0.3927225754669574
2020,0.19,crime,0.38459107394939734
2020,0.19,health,0.1926656525999988
2020,0.2,ADI,0.3758105713467459
2020,0.2,claims,0.4081668943615174
2020,0.2,crime,0.3979001411662504
2020,0.2,health,0.20264438926532272
2020,0.21,ADI,0.3898375635426362
2020,0.21,claims,0.4230939877363107
2020,0.21,crime,0.4120393528070366
2020,0.21,health,0.21243353955361025
2020,0.22,ADI,0.4035977661630987
2020,0.22,claims,0.43783162201791276
2020,0.22,crime,0.4254644803996091
2020,0.22,health,0.22211887827392227
2020,0.23,ADI,0.4170818417221546
2020,0.23,claims,0.4519139429818139
2020,0.23,crime,0.4395604300141166
2020,0.23,health,0.23216655543998668
2020,0.24,ADI,0.4303347175485072
2020,0.24,claims,0.4659315009880193
2020,0.24,crime,0.45248222391139103
2020,0.24,health,0.2423110298788932
2020,0.25,ADI,0.44330851292331924
2020,0.25,claims,0.4795200867252841
2020,0.25,crime,0.46557393853838636
2020,0.25,health,0.2523426743703668
2020,0.26,ADI,0.4560621763203742
2020,0.26,claims,0.49297453630271126
2020,0.26,crime,0.4779956998588337
2020,0.26,health,0.26228052771548416
2020,0.27,ADI,0.46855850695687457
2020,0.27,claims,0.5059932080122536
2020,0.27,crime,0.49059433163209903
2020,0.27,health,0.2722746958301017
2020,0.28,ADI,0.4808244433307081
2020,0.28,claims,0.5187883926338831
2020,0.28,crime,0.5028253230535346
2020,0.28,health,0.2821652527851762
2020,0.29,ADI,0.4928507672847903
2020,0.29,claims,0.5313368194099194
2020,0.29,crime,0.514377674014551
2020,0.29,health,0.2923552199382341
2020,0.3,ADI,0.5046599424834729
2020,0.3,claims,0.5434341008365837
2020,0.3,crime,0.5266269084591161
2020,0.3,health,0.30234177253242106
2020,0.31,ADI,0.5162643492995393
2020,0.31,claims,0.5554053689150537
2020,0.31,crime,0.5381900314909328
2020,0.31,health,0.3123193067471507
2020,0.32,ADI,0.5277146428486194
2020,0.32,claims,0.5670190137457731
2020,0.32,crime,0.5501883809316973
2020,0.32,health,0.3223918345588309
2020,0.33,ADI,0.5389375551896136
2020,0.33,claims,0.5785334285531758
2020,0.33,crime,0.5612502551851449
2020,0.33,health,0.3324699738066179
2020,0.34,ADI,0.5499499713610654
2020,0.34,claims,0.5897275411392968
2020,0.34,crime,0.572338885872516
2020,0.34,health,0.3425651477711576
2020,0.35,ADI,0.5607824693921386
2020,0.35,claims,0.600737683018472
2020,0.35,crime,0.5830115756325334
2020,0.35,health,0.35277114759880634
2020,0.36,ADI,0.5714176272642658
2020,0.36,claims,0.6115454132129167
2020,0.36,crime,0.5934356390487566
2020,0.36,health,0.36286211298626603
2020,0.37,ADI,0.5818859633421637
2020,0.37,claims,0.6221241679332032
2020,0.37,crime,0.6038993158866326
2020,0.37,health,0.3728318312721326
2020,0.38,ADI,0.5921576155700341
2020,0.38,claims,0.6323448603348398
2020,0.38,crime,0.61452613747421
2020,0.38,health,0.3829264040113752
2020,0.39,ADI,0.6023096405813704
2020,0.39,claims,0.6426195584571313
2020,0.39,crime,0.6240792268433054
2020,0.39,health,0.39320936067705986
2020,0.4,ADI,0.6122097622968425
2020,0.4,claims,0.6524009604236859
2020,0.4,crime,0.6342657834726898
2020,0.4,health,0.4033209681330552
2020,0.41,ADI,0.6220798727953987
2020,0.41,claims,0.6621687511923519
2020,0.41,crime,0.6443046584862634
2020,0.41,health,0.4134634384876378
2020,0.42,ADI,0.6316983783203265
2020,0.42,claims,0.6717121767313059
2020,0.42,crime,0.6539414920186774
2020,0.42,health,0.4234034963255114
2020,0.43,ADI,0.6411501813799193
2020,0.43,claims,0.6810235532998045
